att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,output
-0.12833239,-2.645798,-3.0631571,-3.6618524,-3.2286727,-2.6267313,-1.6654394,-1.4270255,-1.1006298,-0.52890587,-0.45214848,-0.45487811,-0.46879888,-0.4439355,-0.54387777,-0.53584599,-0.48119743,-0.48820209,-0.48940847,-0.54294121,-0.53673678,-0.62031462,-0.68979618,-0.66693285,-0.64205877,-0.63390964,-0.73032091,-0.7736536,-0.71412916,-0.83253868,-0.85018056,-0.89861027,-0.94335363,-0.98137247,-0.87259287,-0.82772496,-0.92765079,-0.92519745,-0.80299243,-0.72326238,-0.70305755,-0.54504134,-0.47858087,-0.41017909,-0.44609737,-0.33226417,-0.26831733,-0.32055346,-0.25860682,-0.3489631,-0.24080608,-0.25452743,-0.20289343,-0.23821134,-0.12985489,-0.18536583,-0.2251596,-0.11054272,-0.07092066,-0.084796607,-0.005823307,-0.029219489,0.051555914,0.047385885,0.063315224,0.17755089,0.16459159,0.23201333,0.24784408,0.23131135,0.24017491,0.36554817,0.36427304,0.38912448,0.4011362,0.33156048,0.44060188,0.36255629,0.36947727,0.31597316,0.30019277,0.38953354,0.34548097,0.29013372,0.39756977,0.35227636,0.37469793,0.4239471,0.39462574,0.3478718,0.43068611,0.41642389,0.44784952,0.3995248,0.55971498,0.75612481,0.88838286,1.0435955,1.1288912,1.3871007,1.5590676,1.7938459,1.7745211,1.6521215,1.5829917,1.3320167,1.2471445,1.1259234,0.92462105,0.7031128,0.38225699,0.23118839,0.28632428,0.37467671,0.32554388,0.33945052,0.33892311,0.26632217,0.38243199,0.336913,0.33276826,0.3477848,0.42622904,0.46847377,0.49764802,0.68381331,0.87229888,1.2383131,1.3108489,1.3107419,1.7178883,1.7820503,1.6408671,1.5482294,2.2759084,2.0571342,0.35793825,-1.1752738,-1.5857342,-2.4770535,3
0.69800804,0.023732825,-0.7570707,-1.2059559,-1.5431223,-1.6615415,-1.2079345,-0.89012195,-0.66781188,-0.43681747,-0.028183885,0.015334581,-0.028084412,-0.038151869,-0.045107516,-0.026818769,-0.061317266,-0.068498638,0.002094692,-0.038430519,-0.080204974,-0.10527404,-0.092443025,-0.13398373,-0.14558808,-0.14962525,-0.16151862,-0.15833785,-0.19470002,-0.17330797,-0.15048261,-0.18467354,-0.26628002,-0.27588096,-0.34920028,-0.33014333,-0.33401565,-0.39093319,-0.39527955,-0.38015934,-0.37118618,-0.35682079,-0.36628229,-0.37903516,-0.33182428,-0.27858262,-0.23894153,-0.14417045,-0.089009757,-0.071859404,-0.046169981,-0.03176796,0.038054823,0.051184227,0.050995998,0.10624486,0.11202324,0.086193338,0.15477687,0.15147536,0.17963432,0.19875614,0.22862268,0.19037427,0.21105049,0.22110126,0.16902554,0.22169044,0.25347496,0.23887948,0.24367677,0.30043564,0.30787711,0.31982465,0.34550072,0.39872459,0.39927779,0.35017302,0.42053472,0.4959176,0.47838896,0.45039129,0.46370159,0.46218835,0.47331861,0.40958433,0.42321944,0.40012268,0.39137378,0.40710578,0.36957383,0.34152683,0.3292074,0.35219262,0.35136464,0.33822427,0.34681083,0.33569066,0.33707977,0.33155462,0.35866127,0.30592797,0.27232893,0.28724028,0.33051074,0.3070145,0.28387238,0.30833093,0.33167971,0.30809742,0.28675381,0.25210861,0.31381199,0.30454528,0.3066673,0.42396182,0.51922349,0.68881368,0.77083005,0.80458309,0.88374338,0.93222251,1.1643465,1.2103528,1.1962654,1.2230085,1.1560671,1.2005851,1.4613588,1.346759,0.79420302,0.42180251,0.81151194,0.66913011,-0.59031874,-1.3076805,-2.964085,-4.9947771,-5.7721361,-5.7219622,3
0.54171508,0.14074071,-0.27353189,-0.48435253,-0.69357346,-0.69271605,-0.41413892,-0.23987283,-0.17301827,0.020794627,0.23029126,0.21692974,0.21245186,0.23021873,0.2106676,0.18671486,0.22711181,0.19475117,0.19111037,0.14074134,0.17305471,0.15868078,0.15017709,0.1288042,0.11247778,0.097596804,0.077758342,0.1075824,0.084088002,0.077842109,0.046145515,0.03646247,0.026041952,0.036543238,0.010273449,-0.023995723,-0.033938113,-0.022188224,-0.016550129,-0.037313128,-0.043042387,0.015705699,0.021295077,0.039403602,0.053450021,0.08852296,0.11577279,0.13909933,0.15901923,0.17698663,0.19869909,0.21672374,0.19692258,0.21473203,0.21495525,0.25683035,0.27126348,0.25762882,0.27130516,0.27820659,0.26723867,0.27745303,0.28458851,0.27101917,0.2890305,0.28036722,0.30189011,0.32383892,0.29945325,0.31165203,0.31063627,0.33796177,0.34638481,0.37994894,0.39583369,0.3776509,0.36754453,0.37905082,0.43702185,0.39910589,0.42938965,0.40330627,0.42006147,0.40269021,0.43701132,0.44168161,0.40398424,0.39489873,0.36330976,0.35587454,0.34797374,0.33357015,0.34233789,0.3063614,0.32266776,0.31315031,0.33229279,0.31167856,0.3264521,0.32873794,0.30516587,0.30173662,0.34082343,0.34762286,0.33948809,0.34182187,0.31061226,0.31445647,0.33336119,0.32809857,0.33075807,0.33591573,0.35225672,0.36210713,0.41068594,0.50662451,0.58043734,0.6079896,0.64012718,0.69181148,0.75026634,0.82388534,0.80333161,0.74711227,0.6378568,0.5281345,0.54599443,0.45433051,0.44377442,-0.047260993,-0.64368352,-1.0880288,-1.7645328,-2.662963,-3.3184861,-3.8668985,-4.2217581,-4.629212,-4.6017453,-5.0331781,3
-0.51724825,-1.4875808,-1.7657804,-1.844683,-1.6042312,-1.2697713,-0.75333524,-0.51591481,-0.36873496,-0.045290343,0.063995337,0.052046647,0.07941735,0.057523788,0.079018967,0.047205646,0.039526236,0.09514749,0.092524092,0.0954148,0.046399938,0.027230631,0.026276742,0.049963529,0.024194239,0.031583064,0.000811212,-0.008524204,-0.021363033,0.000703454,-0.048340661,-0.11298161,-0.10179516,-0.125819,-0.097933223,-0.15780324,-0.13830979,-0.10713492,-0.13538785,-0.11041662,-0.065676621,-0.049655086,-0.000719839,0.015756773,0.076596072,0.12848901,0.14906235,0.15803,0.16815537,0.21029777,0.22172535,0.21532532,0.22861809,0.254767,0.2350706,0.24410983,0.2533635,0.25791097,0.20636731,0.24879397,0.23465606,0.22183728,0.24707571,0.25645731,0.23130456,0.28942804,0.33044856,0.3019638,0.2939446,0.30997458,0.39517862,0.36435101,0.38573159,0.41503984,0.38090262,0.44521275,0.4750118,0.49518243,0.51808375,0.4808482,0.48720407,0.48961546,0.47874633,0.45227464,0.49893295,0.47118209,0.45316866,0.45114123,0.4210939,0.43948695,0.39020186,0.41866249,0.37989185,0.39308874,0.40646856,0.3847544,0.36118014,0.38536397,0.38835206,0.3749157,0.39908387,0.38897934,0.48081625,0.53252122,0.60260029,0.65087194,0.70236731,0.81647954,0.84787257,0.99063174,1.0655084,1.0460807,1.024984,0.96446047,0.91983167,0.81874854,0.7222187,0.6043467,0.41940258,0.28032194,0.22059041,0.12412502,0.12495979,0.16068603,0.250719,0.2892065,0.41743252,0.54742519,0.45419169,0.26040729,0.065295455,-0.095433112,-0.38796377,-1.1238982,-2.1065924,-3.0567442,-3.636497,-4.4739202,-4.9884958,-5.6489725,3
-1.5449719,-2.5263388,-3.0942991,-3.177878,-2.5708873,-1.7677519,-0.95942766,-0.71278943,-0.30219596,0.11393452,0.069543005,0.14009927,0.14020307,0.15374091,0.21193022,0.17732277,0.10711806,0.10249771,0.16223188,0.075784373,0.066438126,0.11288054,0.14564299,0.072156364,0.077447264,0.11057299,0.12796331,0.13465451,0.078290633,0.134047,0.14199622,0.09792018,0.10123149,0.056705167,0.097136833,0.12214986,0.14899027,0.17398738,0.22543558,0.29530805,0.29594545,0.34260895,0.39025271,0.48831283,0.52209387,0.53134893,0.46043173,0.48780784,0.53617823,0.49092928,0.45720858,0.3962421,0.45593621,0.37614066,0.38607355,0.3834879,0.33631834,0.27694342,0.23985731,0.34405732,0.46338753,0.38686822,0.36124282,0.36923138,0.40485017,0.40761415,0.35067151,0.40169984,0.36296201,0.4605754,0.47360089,0.48346062,0.52439622,0.5825892,0.57917848,0.6365986,0.60042583,0.52996857,0.55200762,0.48344906,0.54381546,0.51844087,0.45733786,0.31554822,0.38333128,0.37468264,0.35568611,0.36720332,0.29486094,0.3183088,0.4715892,0.61243206,0.71046124,0.82890921,1.0054997,1.1898952,1.3599183,1.5527659,1.6343274,1.5025878,1.4444038,1.3342901,1.1240466,0.89786517,0.72389482,0.52649593,0.26366771,-0.034473895,-0.30398949,-0.32148227,-0.40747899,-0.39362526,-0.37925122,-0.45723764,-0.44183503,-0.35773974,-0.4369948,-0.48359405,-0.52463226,-0.49336062,-0.50604443,-0.49125981,-0.3994116,-0.37943756,-0.18298686,0.31412128,0.79593771,0.72732077,0.5359166,-0.027831482,-0.64064563,-1.1031289,-1.286416,-0.90045226,-0.85515542,-1.7052365,-2.9156842,-3.7389155,-3.9752081,-4.2738265,3
-1.0104348,-1.5059525,-1.6714346,-1.8614339,-1.7645916,-1.5157045,-1.0672332,-0.78381309,-0.65069922,-0.530418,-0.36454162,-0.2630166,-0.29967552,-0.27787172,-0.20958608,-0.21482629,-0.18995099,-0.21552775,-0.25250856,-0.22627866,-0.19059643,-0.16014096,-0.2002329,-0.19921093,-0.19107804,-0.13830397,-0.18881044,-0.18444826,-0.20190253,-0.20807019,-0.22839266,-0.1714625,-0.1525721,-0.16490913,-0.080345952,-0.09002698,-0.10872231,-0.13538892,-0.12633093,-0.15911355,-0.13264554,-0.14529658,-0.10162055,-0.060633653,-0.032048008,-0.019433134,0.003430986,0.06467551,0.098519523,0.17584591,0.16802094,0.13299002,0.15866447,0.23823631,0.23257652,0.22899642,0.19348918,0.13907644,0.20682496,0.17252587,0.17821768,0.17988924,0.22121246,0.28774836,0.25529067,0.24952949,0.28936769,0.27152749,0.32852168,0.32127744,0.30691598,0.31057147,0.29416619,0.31338819,0.34871837,0.41338629,0.39273255,0.42980011,0.39334287,0.41369194,0.47561964,0.49638223,0.49253294,0.49623078,0.4619705,0.47723035,0.49209096,0.48878636,0.54951363,0.52938012,0.45741547,0.48059873,0.48707468,0.56888583,0.57650441,0.59667383,0.53238507,0.50442997,0.47979557,0.484909,0.47683005,0.48351277,0.57669767,0.60238134,0.63018365,0.73290522,0.8294971,0.8751679,0.92743097,1.0434004,1.1102672,1.1609967,1.2423735,1.237454,1.1536736,1.1551256,1.0980172,0.9692647,0.84529497,0.74778214,0.71684353,0.67540053,0.57987741,0.54600184,0.60636747,0.64941576,0.46962335,0.3013568,0.27552555,0.2800563,0.27338007,0.1355647,-0.060369729,-0.7599552,-1.7656017,-2.7717393,-3.9056823,-4.8001125,-4.9141515,-4.3244008,3
-2.3455146,-2.2849918,-1.9018996,-1.6038403,-1.2717211,-1.216448,-1.2469714,-1.1894128,-1.1412599,-1.1711652,-1.0924815,-1.0929639,-1.0973396,-1.0168803,-0.97802604,-0.99626682,-0.9211367,-0.87798124,-0.88453904,-0.83292241,-0.82608345,-0.78534841,-0.71704917,-0.69036042,-0.71091027,-0.67224362,-0.64321361,-0.62541717,-0.53512116,-0.55036749,-0.54103506,-0.47789891,-0.43024598,-0.40664043,-0.40272892,-0.38349233,-0.32916193,-0.31134766,-0.3001954,-0.30645146,-0.28919937,-0.29747161,-0.34867231,-0.36220098,-0.35512794,-0.35195289,-0.37165949,-0.40326793,-0.45812257,-0.43239566,-0.4307814,-0.48813133,-0.40939755,-0.41079467,-0.3902292,-0.35359256,-0.34510787,-0.32997682,-0.29478893,-0.24852436,-0.18289782,-0.070577966,-0.005288267,0.093027625,0.1961026,0.3105735,0.40751254,0.47806202,0.56977856,0.64428043,0.69513258,0.81097745,0.82965926,0.88103825,0.92199851,0.96084854,0.97193804,1.0543777,1.0847551,1.0929829,1.120257,1.0991448,1.0887045,1.15301,1.1169285,1.1057792,1.1417716,1.1264759,1.1238375,1.1256105,1.1688275,1.20055,1.2617242,1.304903,1.326729,1.3975419,1.4520288,1.5183251,1.5741699,1.627223,1.664041,1.6521524,1.6306464,1.5379251,1.4881624,1.4515747,1.3347889,1.2887826,1.1849662,1.0354956,0.94212006,0.83573316,0.83698796,0.84114899,0.76057022,0.76090317,0.7086223,0.62462386,0.47859417,0.2813572,0.10786123,0.076756781,0.23114594,0.22154706,-0.072285136,0.037661982,0.24318042,0.58342666,0.01462574,-0.78728995,-1.0655927,-1.3297311,-1.4662244,-1.7342056,-1.7225087,-1.8814579,-2.0170913,-1.8930848,-1.4464526,-1.0368311,3
0.64778804,0.096341592,-0.63129183,-1.4578164,-1.7748312,-1.7104829,-1.412506,-1.1093003,-0.77035734,-0.62013486,-0.58061165,-0.30291217,-0.082631342,-0.074023212,-0.11756288,-0.081933553,-0.054489981,-0.09161245,-0.11428722,-0.078073703,-0.129159,-0.11275331,-0.10247653,-0.13730247,-0.11831731,-0.15150024,-0.12337566,-0.16065822,-0.13957587,-0.15576385,-0.15382417,-0.18885693,-0.19026424,-0.21458449,-0.2317369,-0.22531831,-0.24319201,-0.23632501,-0.27449603,-0.28036401,-0.27340132,-0.24181227,-0.24779773,-0.2208713,-0.26392738,-0.21729011,-0.16076068,-0.13025738,-0.13742392,-0.085371365,-0.054304743,-0.000639451,0.029450312,0.063266641,0.11114719,0.11534346,0.1493242,0.15259273,0.15020992,0.14614694,0.14524341,0.15460736,0.14225405,0.17766512,0.20487973,0.19722332,0.16965181,0.21326966,0.24237898,0.23965953,0.26455826,0.20700589,0.24702872,0.28102501,0.34530057,0.33691599,0.34430801,0.35250113,0.39447698,0.41972967,0.43216046,0.45572142,0.40349866,0.47108183,0.50114122,0.49910455,0.5470476,0.52843682,0.51956446,0.5120114,0.49790008,0.51093245,0.51799284,0.51365013,0.44534859,0.47933952,0.53722222,0.47361802,0.48259925,0.46500225,0.49390446,0.48778908,0.48416374,0.47251813,0.50347705,0.4947982,0.48682131,0.45213081,0.47533374,0.50140595,0.52130518,0.58917349,0.67144726,0.77364895,0.81121845,0.86118399,0.90190245,1.011427,1.0799558,1.1394935,1.0963965,1.1105749,1.1711633,1.1317115,1.2930277,1.4318807,1.4436764,1.1837353,0.7971424,0.45994731,0.28602858,0.082554603,-0.32406948,-1.0885082,-2.4223235,-3.2430766,-3.7443373,-4.346277,-4.5112274,-4.8872249,3
0.70390907,0.66451361,0.10973024,-0.43892237,-0.76406807,-0.9745039,-1.1664936,-1.0985817,-0.75598591,-0.51117737,-0.3923588,-0.3676322,-0.079844753,0.12897297,0.093625575,0.089228357,0.097456074,0.076040197,0.13480392,0.07839597,0.071611436,0.13293299,0.07431548,0.086125931,0.08931784,0.083243164,0.083824707,0.056566755,0.008651861,0.043165967,0.022707213,-0.009260416,-0.016073208,-0.037477813,-0.041896701,-0.065432653,-0.090019493,-0.096540978,-0.088337797,-0.10251871,-0.13054629,-0.1162888,-0.14516249,-0.12964081,-0.13376381,-0.11888899,-0.13228466,-0.15585226,-0.11883906,-0.091673232,-0.064718346,-0.054924739,-0.014541552,-0.007936788,-0.004459184,0.084197909,0.11133881,0.094456425,0.14475655,0.19059447,0.18733782,0.22360492,0.18343126,0.1805549,0.18312505,0.19426005,0.2205029,0.24614579,0.22226531,0.25087019,0.251384,0.26539684,0.28606092,0.2674529,0.28100904,0.28399568,0.32288051,0.28768172,0.31103572,0.29406019,0.33332711,0.30073038,0.31912678,0.34380445,0.35483829,0.34597601,0.39099261,0.38298032,0.44192848,0.38852547,0.4168908,0.42093291,0.43178541,0.4436949,0.44456787,0.40453616,0.40497491,0.43855175,0.39819802,0.42577121,0.38421183,0.40405749,0.3609963,0.37710721,0.36667144,0.3604208,0.39701096,0.33844895,0.38686825,0.39240518,0.38181917,0.33933649,0.35593073,0.3207614,0.31505911,0.32324252,0.31992894,0.38346284,0.41961583,0.53681748,0.6377686,0.63511241,0.72433407,0.77560834,0.93901117,1.2766505,1.4972168,1.3795842,1.1354637,0.86175047,0.5823481,0.25844545,-0.36347657,-0.89666641,-1.8693475,-2.9737803,-3.8682484,-4.9331863,-5.3749811,-5.7008058,3
0.6434981,-0.053140799,-0.50742662,-0.63760774,-0.77447649,-0.66164731,-0.34334699,-0.1083747,-0.023330346,0.083434835,0.31145945,0.41547673,0.38602201,0.38058407,0.37774268,0.3902199,0.38910367,0.38625003,0.41520474,0.39045284,0.3886703,0.39091369,0.39409088,0.37392121,0.38157503,0.375574,0.35375824,0.33648566,0.34443464,0.32289991,0.33658316,0.32339178,0.28886821,0.30283783,0.27994105,0.27709449,0.26744076,0.247547,0.25014484,0.22156525,0.23406096,0.2354887,0.23559679,0.23330636,0.26596158,0.25725707,0.29669775,0.31387599,0.34335479,0.34265117,0.35087312,0.40415767,0.39791674,0.42435084,0.43487559,0.44289522,0.46920129,0.45480901,0.47411673,0.47707908,0.47723051,0.4901857,0.50174377,0.51247723,0.50927559,0.50649761,0.53362537,0.5522309,0.53628113,0.53739589,0.54664818,0.56696668,0.57914186,0.56061654,0.55867771,0.59220131,0.61684818,0.61885884,0.61391518,0.65398182,0.67070844,0.64030447,0.65426286,0.63841016,0.65175759,0.65292934,0.67680171,0.6485018,0.64105848,0.65986798,0.6463393,0.65699916,0.64333898,0.62484189,0.63153317,0.60706352,0.60937514,0.61015121,0.61001587,0.60475373,0.5700618,0.58585758,0.59999702,0.59936033,0.59157524,0.61145875,0.58292877,0.59191996,0.58241812,0.57680701,0.58052563,0.56013905,0.42920256,0.24260556,0.21958047,0.18585933,0.04004604,-0.17288449,-0.55111543,-1.008602,-0.96194977,-0.81816688,-1.1630857,-1.5932915,-1.9533243,-2.2579363,-2.36452,-2.4093109,-2.5299642,-2.6594482,-2.746209,-2.7932609,-2.8982542,-2.9951057,-2.6592512,-2.6483268,-2.680929,-2.6001909,-2.3331121,-2.2022809,3
-0.54693389,-1.3966962,-1.9914335,-2.4267584,-2.5341474,-2.2956105,-1.9500191,-1.2829931,-0.70582056,-0.63458947,-0.32601877,-0.070676424,-0.008110801,0.012285212,-0.019454715,-0.044662748,-0.071793544,0.038021762,0.043406182,-0.028598303,0.000422147,-0.013697498,0.013500608,0.058462796,0.030238474,0.092640746,0.067938024,0.052412844,0.057030739,0.033082127,0.053414021,0.11812656,0.10916613,0.04047146,0.089683456,0.021565585,0.085169656,0.089994823,-0.010038732,0.07713833,0.13920285,0.074740565,0.064028198,0.14270039,0.17171161,0.14030776,0.17606492,0.13959627,0.20533126,0.18990425,0.21524122,0.22837849,0.240965,0.28225406,0.2557355,0.25594403,0.2994335,0.29344514,0.22590721,0.25984835,0.25327248,0.17387663,0.18915014,0.14714096,0.1891415,0.32253131,0.22828454,0.22650212,0.21621587,0.26378515,0.25454627,0.25172664,0.31869979,0.35464973,0.40502669,0.32820613,0.33358138,0.38402261,0.36327697,0.47590602,0.45017529,0.39103887,0.47513883,0.54349687,0.55229344,0.47245054,0.52791069,0.58391204,0.57329173,0.49010217,0.45628696,0.54614836,0.49284067,0.53496871,0.50993863,0.44032972,0.441843,0.48972467,0.45962687,0.431446,0.35846719,0.34881363,0.38993774,0.46057882,0.61141312,0.70639423,0.70523561,0.7849762,0.9515166,1.058389,1.2696487,1.4448571,1.5943576,1.6924242,1.5650308,1.4040992,1.2676891,1.1306909,1.0055389,0.84925755,0.64430848,0.4459098,0.2280059,-0.084490176,-0.15125842,0.007453815,-0.048786078,-0.23315813,-0.46443299,-0.74567799,-0.70803411,-0.64013934,-0.75011355,-1.1882923,-1.9154517,-2.5591983,-3.54896,-4.6217953,-4.3587571,-3.2758145,3
-0.13086829,-1.1346721,-2.406176,-3.0830537,-2.9611496,-2.563925,-1.8375368,-1.1969208,-0.9595814,-0.7234982,-0.11158958,0.2994509,0.18946699,0.13119172,0.1115053,0.16592483,0.15335171,0.12261889,0.18328206,0.10849774,0.17686936,0.16068795,0.14245553,0.1224795,0.14152555,0.052298541,0.089356901,0.041617985,-0.002432683,-0.067964454,-0.045849288,-0.076493915,-0.17650452,-0.16110075,-0.18921858,-0.20025341,-0.26603205,-0.30159672,-0.35852535,-0.29774757,-0.41831308,-0.39815609,-0.41624978,-0.43628903,-0.52567081,-0.56382716,-0.50323713,-0.51378615,-0.54339504,-0.58540196,-0.46914269,-0.2577473,-0.31726054,-0.26863044,-0.25114625,-0.15809859,-0.094623442,-0.016219935,0.061475573,0.1933046,0.19065151,0.29551442,0.31049921,0.36805958,0.33946644,0.3458495,0.35196647,0.37960948,0.38970031,0.41694661,0.4286489,0.43238731,0.40806436,0.42674762,0.40563426,0.4831807,0.4793284,0.54911365,0.65429534,0.56824456,0.62523349,0.60196697,0.65085697,0.70711019,0.72848216,0.71626194,0.76940562,0.85754288,0.79323417,0.83980061,0.97381384,0.94174662,1.0796004,1.0496876,1.052072,0.96113331,0.98497821,1.0199246,0.98942612,0.96887539,1.0472727,1.0591972,0.97475171,1.0027214,0.93807783,0.8444161,0.85019243,0.88037291,0.80674754,0.85225999,0.79258915,0.77280344,0.82102053,0.8060275,0.69215125,0.74789707,0.77032117,0.67227177,0.68058184,0.70230748,0.61576653,0.35976754,0.3377157,0.3629672,0.35565505,0.32691328,0.32526827,0.20392708,0.039510153,-0.038509547,-0.20764182,-0.54575539,-1.1549271,-2.0450084,-2.5336912,-2.9078513,-3.820508,-3.9364026,-2.9656821,-1.6780314,3
-0.04630357,-0.40326889,-0.24373061,-0.12320811,-0.33381881,-0.64858242,-0.69536854,-0.43099018,-0.12284603,-0.025390866,-0.12992266,-0.26204742,-0.30509716,-0.28269846,-0.30276131,-0.4059834,-0.53219206,-0.56350384,-0.44251484,-0.22486572,-0.016826757,0.081925299,0.042689311,-0.11156086,-0.28274523,-0.3487123,-0.25389569,-0.088208625,-0.04630357,-0.22367958,-0.56519761,-0.90274386,-1.1267731,-1.2111899,-1.1480801,-0.94390565,-0.65460682,-0.45085979,-0.47326219,-0.72272753,-1.0458038,-1.2682045,-1.3285923,-1.2450343,-1.1101838,-1.0242576,-1.0807915,-1.2687599,-1.4391731,-1.4568211,-1.3464136,-1.304572,-1.4136819,-1.5145111,-1.3754378,-1.0036783,-0.68744791,-0.65789443,-0.86612392,-1.0535092,-1.091095,-1.0632607,-1.0928143,-1.2003634,-1.3223747,-1.4309325,-1.4696226,-1.3606203,-1.1061496,-0.89541882,-0.94390565,-1.1732232,-1.2552762,-0.96570377,-0.50582159,-0.25832663,-0.32476893,-0.43099018,-0.3122468,-0.087958423,-0.064323839,-0.33523457,-0.64176374,-0.68298896,-0.43099018,-0.08425682,0.16039932,0.27621366,0.31887088,0.35303915,0.41042713,0.46661191,0.44667336,0.28346173,0.088857267,0.11174452,0.5129228,1.1379657,1.6206717,1.7398912,1.5712772,1.3478509,1.1850587,1.0801731,1.0667748,1.2359851,1.5752054,1.8484195,1.816,1.4860364,1.141101,1.0542121,1.2359851,1.4884021,1.6150313,1.5967372,1.5270664,1.4812008,1.4443748,1.364214,1.2392092,1.1277208,1.10396,1.1726622,1.2627167,1.2902804,1.2359851,1.1563025,1.1116647,1.1099633,1.1113659,1.1089543,1.1468493,1.2359851,1.283323,1.1750899,0.97194437,0.929628,1.2618805,1.8687414,3
0.51716124,0.36045429,0.39647613,0.36769572,0.3243155,0.32940552,0.44766385,0.47119102,0.40439437,0.47224535,0.63713765,0.89502699,0.99467722,1.1311721,1.3260376,1.4973464,1.6379907,1.7548102,1.6570649,1.6869471,1.7650749,1.5527341,1.3196819,1.1328743,0.86202059,0.62401174,0.4142678,0.095964139,-0.14261471,-0.23230787,-0.35719888,-0.29551876,-0.26135597,-0.30985993,-0.2581318,-0.318762,-0.34304877,-0.27974465,-0.34754837,-0.38334219,-0.36797236,-0.40938138,-0.31968913,-0.32057821,-0.24162565,-0.23713304,0.027941134,0.2882895,0.77584168,1.2133714,1.0650674,1.2057501,1.2805688,1.2475295,0.86936501,0.40045393,0.37237608,0.63104869,0.48018941,-0.68871289,-2.0544704,-3.026055,-3.8956069,-4.2753339,-4.0059776,-3.01589,-1.8969345,-1.5785859,-1.2952086,-0.65809984,-0.24878937,-0.21241558,-0.27133326,-0.29721904,-0.26395873,-0.21200564,-0.24902647,-0.39284622,-0.28053513,-0.25106558,-0.33109455,-0.27039704,-0.25741919,-0.40271852,-0.43425923,-0.44502992,-0.42147118,-0.45920203,-0.51154556,-0.50074941,-0.47316074,-0.55650555,-0.69604725,-0.69325096,-0.63443687,-0.58056072,-0.689856,-0.81052299,-0.6610734,-0.64552969,-0.67038606,-0.62500155,-0.64384466,-0.48581208,-0.35506654,-0.29816972,-0.20050074,-0.056882521,-0.12731722,-0.13512901,-0.10851218,0.041607785,0.26873171,0.18602005,0.25918673,0.17958336,0.18094424,0.23516331,0.25030162,0.28052081,0.41240889,0.33128653,0.33390914,0.3685866,0.37097743,0.48233372,0.57076452,0.50674319,0.43939695,0.5270173,0.59421316,0.65286044,0.64558475,0.70129771,0.85594819,0.73519533,0.72204558,0.82553887,0.91246773,0.87306572,3
0.48842865,0.51955974,0.14783186,-0.52695779,-0.69902338,-1.1678477,-1.4792324,-1.4400151,-1.1056039,-0.66396237,-0.45671979,-0.39263808,-0.093720253,0.20848402,0.28315853,0.2170758,0.18951911,0.22467752,0.21905497,0.22858535,0.23593331,0.22019856,0.17060095,0.20735639,0.22100595,0.19286822,0.180454,0.14923555,0.14094838,0.13444353,0.11386492,0.090340192,0.054126917,0.038282908,0.053928233,0.001270025,-0.027341526,-0.01469777,-0.032555401,-0.052551942,-0.074386748,-0.10194355,-0.12554723,-0.11864417,-0.13068202,-0.11719715,-0.11290962,-0.19584814,-0.17059487,-0.18950164,-0.14544778,-0.10995597,-0.076734973,-0.061755377,-0.015247619,-0.002145658,0.000746044,0.096092476,0.13276187,0.17045775,0.13697396,0.1255825,0.23855076,0.26732552,0.25793597,0.24425762,0.2653098,0.26978811,0.2812996,0.27293745,0.35136849,0.34386153,0.34520469,0.36085572,0.32690366,0.35901519,0.40479267,0.37679167,0.36757809,0.40422949,0.41209528,0.42957349,0.40366477,0.43208619,0.53377308,0.50233836,0.48975876,0.50279899,0.55145576,0.54530591,0.58138942,0.52602195,0.59677802,0.59372105,0.58738864,0.59695935,0.61107917,0.56737821,0.58489006,0.5959967,0.58222603,0.58424432,0.49106095,0.49225244,0.52519591,0.54122865,0.51019473,0.47120072,0.53360281,0.4702174,0.50957982,0.48502579,0.51029628,0.52347942,0.49172193,0.54901456,0.55667254,0.6059541,0.71492038,0.75325366,0.89707116,1.0011199,1.0039539,1.1623263,1.2495009,1.2178376,0.97425794,0.51480009,0.088077302,-0.29540381,-0.74747901,-1.7851677,-2.8044556,-3.3021592,-3.7306105,-4.1185952,-4.3268176,-4.1196556,-3.4468922,-2.4079487,3
